Product_Name,Product_Link,Product_Price
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 128 GB)",https://www.flipkart.com/xiaomi-11t-pro-5g-hyperphone-celestial-magic-128-gb/p/itm7124fdf6f4b04?pid=MOBGAU545V4QSFFP&lid=LSTMOBGAU545V4QSFFPXT9MY7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBGAU545V4QSFFP.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹23,835
₹49,99952% off"
"Xiaomi 11i Hypercharge 5G (Stealth Black, 128 GB)",https://www.flipkart.com/xiaomi-11i-hypercharge-5g-stealth-black-128-gb/p/itmd19127afbbce1?pid=MOBG9QWVZFNZDNMM&lid=LSTMOBG9QWVZFNZDNMM6YPIH2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBG9QWVZFNZDNMM.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹23,990
₹31,99925% off"
"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",https://www.flipkart.com/xiaomi-11lite-ne-diamond-dazzle-128-gb/p/itme80f8cab932f2?pid=MOBG7F6D3AZ9HZ4Z&lid=LSTMOBG7F6D3AZ9HZ4ZBJLE31&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBG7F6D3AZ9HZ4Z.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹22,999
₹31,99928% off"
"Xiaomi 14 CIVI (Aqua Blue, 512 GB)",https://www.flipkart.com/xiaomi-14-civi-aqua-blue-512-gb/p/itm94f0116ab98d9?pid=MOBH3YHAFG3FGTRF&lid=LSTMOBH3YHAFG3FGTRFKVWYTD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_25&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBH3YHAFG3FGTRF.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹46,999
₹59,99921% off"
"Xiaomi 11i 5G (Purple Mist, 128 GB)",https://www.flipkart.com/xiaomi-11i-5g-purple-mist-128-gb/p/itmb0fd5926fb0d5?pid=MOBG9QXPXZTUYDY8&lid=LSTMOBG9QXPXZTUYDY81BBAEL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_26&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG9QXPXZTUYDY8.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹26,999
₹31,99915% off"
"Xiaomi 12 Pro 5G (Noir Black, 256 GB)",https://www.flipkart.com/xiaomi-12-pro-5g-noir-black-256-gb/p/itm0d1601b39b8bb?pid=MOBGDZ72AVDBGA66&lid=LSTMOBGDZ72AVDBGA66EESIT6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_27&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGDZ72AVDBGA66.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹38,999
₹79,99951% off"
"Redmi K20 Pro (Carbon Black, 128 GB)",https://www.flipkart.com/redmi-k20-pro-carbon-black-128-gb/p/itmfgfjtdjkzgyyr?pid=MOBFG7UYMCBRSQZ8&lid=LSTMOBFG7UYMCBRSQZ8VPP2VS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_28&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBFG7UYMCBRSQZ8.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹28,999"
"Mi 11 Lite (Jazz Blue, 128 GB)",https://www.flipkart.com/mi-11-lite-jazz-blue-128-gb/p/itme2c379bf49448?pid=MOBG3VSKEVZ3JQVM&lid=LSTMOBG3VSKEVZ3JQVMEAH3XH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_29&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG3VSKEVZ3JQVM.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹21,999
₹24,99912% off"
"Mi 11X (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-11x-cosmic-black-128-gb/p/itm2790535baca2f?pid=MOBGHFVCQZAZMH5Z&lid=LSTMOBGHFVCQZAZMH5ZCZ9G13&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_30&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGHFVCQZAZMH5Z.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹21,888
₹33,99935% off"
"Mi 11X (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-11x-cosmic-black-128-gb/p/itm005c4d8bec540?pid=MOBG36HS3TH4YR3G&lid=LSTMOBG36HS3TH4YR3GBNDBM6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_31&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG36HS3TH4YR3G.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹20,890
₹33,99938% off"
"Redmi K20 (Flame Red, 64 GB)",https://www.flipkart.com/redmi-k20-flame-red-64-gb/p/itmfgfjtqjfzamyw?pid=MOBFG7UYX5BWZXFU&lid=LSTMOBFG7UYX5BWZXFUDQXTXV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_32&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBFG7UYX5BWZXFU.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹22,999"
