Product_Name,Product_Link,Product_Price
"(Refurbished) Google Pixel 8 (Hazel, 256 GB)",https://www.flipkart.com/refurbished-google-pixel-8-hazel-256-gb/p/itmb8245a63a991c?pid=MFRH29SFQNGAJWHG&lid=LSTMFRH29SFQNGAJWHGBJJ7BF&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRH29SFQNGAJWHG.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹58,999
₹79,99926% off"
"Google Pixel 6a (Chalk, 128 GB)",https://www.flipkart.com/google-pixel-6a-chalk-128-gb/p/itme5ae89135d44e?pid=MOBGFWEZ5SKU84Z8&lid=LSTMOBGFWEZ5SKU84Z8FXPB45&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_36&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGFWEZ5SKU84Z8.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹43,999"
"Google Pixel 6a (Charcoal, 128 GB)",https://www.flipkart.com/google-pixel-6a-charcoal-128-gb/p/itme5ae89135d44e?pid=MOBGFKX5YUXD74Z3&lid=LSTMOBGFKX5YUXD74Z3MXA2OB&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_37&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGFKX5YUXD74Z3.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹43,999"
"(Refurbished) Google Pixel 7a (Snow, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-7a-snow-128-gb/p/itmf3206d1d0ea50?pid=MFRHYQAFFGTVBTXW&lid=LSTMFRHYQAFFGTVBTXWU4MFOS&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_38&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAFFGTVBTXW.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹29,499
₹43,99932% off"
"(Refurbished) Google Pixel 8 Pro (Bay, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-8-pro-bay-128-gb/p/itm2fa45d1f13ee1?pid=MFRHYQAF43BCSQMC&lid=LSTMFRHYQAF43BCSQMCHEJCZX&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_39&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAF43BCSQMC.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹84,999
₹1,06,99920% off"
"(Refurbished) Google Pixel 7 (Snow, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-7-snow-128-gb/p/itma5e79c60bd377?pid=MFRHYQAFD3QE742P&lid=LSTMFRHYQAFD3QE742PSKFSL6&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_40&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAFD3QE742P.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹33,999
₹59,99943% off"
"(Refurbished) Google Pixel 7a (Charcoal, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-7a-charcoal-128-gb/p/itmdb58de99c2a4c?pid=MFRHYQAFWGJEDF25&lid=LSTMFRHYQAFWGJEDF25MQ7F1X&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAFWGJEDF25.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹29,499
₹43,99932% off"
"Google Pixel 7 Pro (Snow, 128 GB)",https://www.flipkart.com/google-pixel-7-pro-snow-128-gb/p/itmb74dc5c3b3eb5?pid=MOBGHW44HHEMNGHW&lid=LSTMOBGHW44HHEMNGHWSCSMWJ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44HHEMNGHW.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹44,999
₹84,99947% off"
"Google Pixel 7 Pro (Obsidian, 128 GB)",https://www.flipkart.com/google-pixel-7-pro-obsidian-128-gb/p/itmb74dc5c3b3eb5?pid=MOBGHW44NRFHVRZY&lid=LSTMOBGHW44NRFHVRZYZBL0DS&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44NRFHVRZY.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹44,999
₹84,99947% off"
"(Refurbished) Google Pixel 7 Pro (Hazel, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-7-pro-hazel-128-gb/p/itm9d4239db95c3c?pid=MFRH29SFQ7CFXG9H&lid=LSTMFRH29SFQ7CFXG9HWFIGX8&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_44&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRH29SFQ7CFXG9H.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹48,999
₹84,99942% off"
"(Refurbished) Google Pixel 7a (Sea, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-7a-sea-128-gb/p/itm87e2c4abcabd1?pid=MFRHYQAFKYUGWKB6&lid=LSTMFRHYQAFKYUGWKB6PDZI82&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAFKYUGWKB6.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹29,499
₹43,99932% off"
"Google Pixel 3 (Not Pink, 128 GB)",https://www.flipkart.com/google-pixel-3-not-pink-128-gb/p/itmfbuyqxkruzg7j?pid=MOBF9GAPZPV9S3YH&lid=LSTMOBF9GAPZPV9S3YHFX0IAW&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_46&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBF9GAPZPV9S3YH.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹80,000"
"(Refurbished) Google Pixel 8 (Mint, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-8-mint-128-gb/p/itm74f292ad4ca9c?pid=MFRH29SFFFTRXSUY&lid=LSTMFRH29SFFFTRXSUYLA1OZW&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_47&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRH29SFFFTRXSUY.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹52,999
₹96,99945% off"
"(Refurbished) Google Pixel 7 (Obsidian, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-7-obsidian-128-gb/p/itma56795c9fa704?pid=MFRHYQAFHCATKEWT&lid=LSTMFRHYQAFHCATKEWTWTRC1L&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_48&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAFHCATKEWT.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹33,999
₹75,99955% off"
